Timestamp,ax,ay,az,gx,gy,gz
1764311237880,5.1482,2.5825,8.0429,0.0283,-0.1393,0.0144
1764311237890,5.1482,2.5825,8.0429,0.0283,-0.1393,0.0144
1764311237900,5.4927,2.5813,8.196,0.0748,-0.3125,0.0226
1764311237910,5.4927,2.5813,8.196,0.0748,-0.3125,0.0226
1764311237920,5.6632,2.586,8.1912,0.1518,-0.5092,-0.0197
1764311237930,5.6632,2.586,8.1912,0.1518,-0.5092,-0.0197
1764311237940,5.6967,2.6333,7.9298,0.2366,-0.6904,-0.0646
1764311237950,5.6967,2.6333,7.9298,0.2366,-0.6904,-0.0646
1764311237960,5.6967,2.6333,7.9298,0.275,-0.7902,-0.0739
1764311237970,5.6345,2.9085,7.2802,0.275,-0.7902,-0.0739
1764311237980,5.6345,2.9085,7.2802,0.1717,-0.1894,0.0405
1764311237990,6.0,3.262,5.8845,0.1717,-0.1894,0.0405
1764311238000,6.0,3.262,5.8845,-0.2103,0.827,0.0096
1764311238010,6.4283,3.3547,4.8957,-0.2103,0.827,0.0096
1764311238020,6.4283,3.3547,4.8957,-0.2103,0.827,0.0096
1764311238030,5.1559,1.7055,10.9555,-0.6677,-0.1617,-0.3986
1764311238040,5.1559,1.7055,10.9555,-0.6677,-0.1617,-0.3986
1764311238050,5.8271,2.7488,7.8832,0.1909,0.0837,-0.0351
1764311238060,5.8271,2.7488,7.8832,0.1909,0.0837,-0.0351
1764311238070,5.1338,2.8044,6.8943,0.1909,0.0837,-0.0351
