Timestamp,ax,ay,az,gx,gy,gz
1764311478640,1.6499,4.6768,7.9837,0.1666,-0.1069,0.0496
1764311478650,1.6499,4.6768,7.9837,0.1144,-0.0067,0.0681
1764311478660,1.5105,4.794,7.5529,0.1144,-0.0067,0.0681
1764311478670,1.5105,4.794,7.5529,-0.0228,0.0357,0.1935
1764311478680,1.6834,4.8317,7.6654,-0.0228,0.0357,0.1935
1764311478690,1.6834,4.8317,7.6654,-0.2479,0.3199,0.25
1764311478700,1.9777,5.0213,7.2293,-0.2479,0.3199,0.25
1764311478710,1.9777,5.0213,7.2293,-0.2479,0.3199,0.25
1764311478720,1.9777,5.0213,7.2293,-0.6651,0.7381,0.1869
1764311478730,3.2189,5.741,6.3757,-0.6651,0.7381,0.1869
1764311478740,4.6104,5.6339,11.4365,-1.1387,0.4803,-0.0884
1764311478750,4.6104,5.6339,11.4365,-1.1387,0.4803,-0.0884
1764311478760,4.6104,5.6339,11.4365,-0.0648,-0.2501,-0.5136
1764311478770,3.8937,5.0632,12.2417,-0.0648,-0.2501,-0.5136
1764311478780,3.8937,5.0632,12.2417,0.7979,-0.4656,-0.838
1764311478790,0.3655,3.9805,9.9685,0.7979,-0.4656,-0.838
1764311478800,0.3655,3.9805,9.9685,0.9287,-0.4921,-0.5012
1764311478810,-1.1521,3.2004,7.5051,0.9287,-0.4921,-0.5012
1764311478820,-1.1521,3.2004,7.5051,0.9287,-0.4921,-0.5012
