Timestamp,ax,ay,az,gx,gy,gz
1764392971640,4.9962,-4.4997,5.8086,0.4107,1.2701,-0.8201
1764392971650,4.9962,-4.4997,5.8086,0.5716,0.8919,-0.7239
1764392971660,4.9962,-4.4997,5.8086,0.5716,0.8919,-0.7239
1764392971670,4.8718,-4.7174,6.0287,0.6808,0.8609,-0.4482
1764392971680,4.8718,-4.7174,6.0287,0.6808,0.8609,-0.4482
1764392971690,5.5334,-4.2718,5.4999,0.6808,0.8609,-0.4482
1764392971700,5.5334,-4.2718,5.4999,0.5696,0.9088,-0.3465
1764392971710,6.2596,-3.859,5.0949,0.5696,0.9088,-0.3465
1764392971720,6.2596,-3.859,5.0949,0.3276,0.8645,-0.3803
1764392971730,6.6174,-3.8345,4.8562,0.3276,0.8645,-0.3803
1764392971740,6.6174,-3.8345,4.8562,0.0087,0.7243,-0.3969
1764392971750,7.4578,-3.7986,5.5113,0.0087,0.7243,-0.3969
1764392971760,7.4578,-3.7986,5.5113,-0.3684,0.6487,-0.4919
1764392971770,7.9358,-4.2736,6.8662,-0.3684,0.6487,-0.4919
1764392971780,7.9358,-4.2736,6.8662,-0.5171,0.6981,-0.5831
1764392971790,7.9358,-4.2736,6.8662,-0.5171,0.6981,-0.5831
1764392971800,8.4323,-4.4524,8.7386,-0.3459,0.9533,-0.7069
1764392971810,8.4323,-4.4524,8.7386,-0.3459,0.9533,-0.7069
1764392971820,8.2421,-4.6696,8.3527,-0.3459,0.9533,-0.7069
1764392971830,8.2421,-4.6696,8.3527,-0.221,1.56,-0.8479
1764392971840,7.2897,-4.7581,6.5007,-0.221,1.56,-0.8479
1764392971850,7.2897,-4.7581,6.5007,-0.4384,1.9619,-0.8856
1764392971860,6.4493,-4.7151,5.2804,-0.4384,1.9619,-0.8856
1764392971870,6.4493,-4.7151,5.2804,-0.6185,1.7903,-0.7944
1764392971880,7.0433,-3.7771,6.2489,-0.6185,1.7903,-0.7944
1764392971890,7.0433,-3.7771,6.2489,-0.5525,1.3554,-0.9061
1764392971900,7.0606,-3.4917,7.6522,-0.5525,1.3554,-0.9061
1764392971910,7.0606,-3.4917,7.6522,-0.1741,1.1159,-1.0849
1764392971920,7.0606,-3.4917,7.6522,-0.1741,1.1159,-1.0849
1764392971930,6.8303,-3.2411,7.6971,0.0841,1.1215,-1.2578
1764392971940,6.8303,-3.2411,7.6971,0.0841,1.1215,-1.2578
1764392971950,6.0347,-3.5767,6.9296,0.0841,1.1215,-1.2578
1764392971960,6.0347,-3.5767,6.9296,-0.0588,1.5369,-1.3488
1764392971970,4.9693,-4.0313,6.4415,-0.0588,1.5369,-1.3488
1764392971980,4.9693,-4.0313,6.4415,-0.3163,1.8366,-1.3129
1764392971990,4.5511,-4.334,6.6263,-0.3163,1.8366,-1.3129
1764392972000,4.5511,-4.334,6.6263,-0.1736,1.6932,-1.2949
1764392972010,4.0331,-5.2708,6.4923,-0.1736,1.6932,-1.2949
1764392972020,4.0331,-5.2708,6.4923,0.157,1.326,-1.3372
1764392972030,2.3318,-6.0903,4.27,0.157,1.326,-1.3372
1764392972040,2.3318,-6.0903,4.27,0.4126,0.2805,-1.3951
1764392972050,0.0526,-5.9103,-0.6861,0.4126,0.2805,-1.3951
1764392972060,0.0526,-5.9103,-0.6861,1.1776,-4.0542,-1.3735
1764392972070,0.0526,-5.9103,-0.6861,1.1776,-4.0542,-1.3735
1764392972080,-0.9344,-6.5821,-3.5204,3.6185,-13.3446,-0.9093
1764392972090,-0.9344,-6.5821,-3.5204,3.6185,-13.3446,-0.9093
1764392972100,7.2311,-3.6706,5.1147,3.6185,-13.3446,-0.9093
1764392972110,7.2311,-3.6706,5.1147,8.8426,-22.6846,-0.6723
1764392972120,15.7418,2.5567,9.9177,8.8426,-22.6846,-0.6723
1764392972130,15.7418,2.5567,9.9177,13.7512,-26.2049,-1.9071
1764392972140,15.3637,3.3153,4.2957,13.7512,-26.2049,-1.9071
1764392972150,15.3637,3.3153,4.2957,13.7194,-23.9517,-3.4656
1764392972160,7.392,-2.388,-2.2044,13.7194,-23.9517,-3.4656
1764392972170,7.392,-2.388,-2.2044,7.891,-15.1508,-3.1406
1764392972180,0.1448,-6.8309,-0.2955,7.891,-15.1508,-3.1406
1764392972190,0.1448,-6.8309,-0.2955,1.8425,-3.1928,-1.1206
1764392972200,0.1448,-6.8309,-0.2955,1.8425,-3.1928,-1.1206
1764392972210,-1.1677,-7.7755,-3.5701,1.8425,-3.1928,-1.1206
1764392972220,-1.1677,-7.7755,-3.5701,-1.0382,3.3727,0.5528
1764392972230,2.8152,-5.1829,-5.6309,-1.0382,3.3727,0.5528
1764392972240,2.8152,-5.1829,-5.6309,0.1362,1.9894,0.9339
1764392972250,6.1478,-3.5348,-4.9005,0.1362,1.9894,0.9339
1764392972260,6.1478,-3.5348,-4.9005,1.7547,0.9288,0.5791
1764392972270,6.4319,-4.4489,-7.8132,1.7547,0.9288,0.5791
1764392972280,6.4319,-4.4489,-7.8132,0.5825,3.337,0.7332
1764392972290,8.7595,-4.1336,-9.0006,0.5825,3.337,0.7332
1764392972300,8.7595,-4.1336,-9.0006,-1.9734,7.1728,1.0941
1764392972310,10.7055,-3.5892,-6.5821,-1.9734,7.1728,1.0941
1764392972320,10.7055,-3.5892,-6.5821,-3.6968,9.778,1.23
1764392972330,10.7055,-3.5892,-6.5821,-3.6968,9.778,1.23
1764392972340,12.2285,-3.3613,-2.6118,-4.003,10.8195,1.2669
1764392972350,12.2285,-3.3613,-2.6118,-4.003,10.8195,1.2669
1764392972360,14.071,-3.0084,0.7783,-4.003,10.8195,1.2669
1764392972370,14.071,-3.0084,0.7783,-3.6502,11.4357,1.1709
1764392972380,15.1023,-3.1908,2.7182,-3.6502,11.4357,1.1709
1764392972390,15.1023,-3.1908,2.7182,-2.9711,11.5363,0.991
1764392972400,14.2624,-3.8698,2.6578,-2.9711,11.5363,0.991
1764392972410,14.2624,-3.8698,2.6578,-2.0201,10.2218,0.8195
1764392972420,12.9709,-4.6487,3.061,-2.0201,10.2218,0.8195
1764392972430,12.9709,-4.6487,3.061,-0.9055,7.8336,0.5241
1764392972440,11.0626,-5.2451,3.216,-0.9055,7.8336,0.5241
1764392972450,11.0626,-5.2451,3.216,0.276,4.9662,0.17
1764392972460,8.2935,-4.8335,3.5414,0.276,4.9662,0.17
1764392972470,8.2935,-4.8335,3.5414,1.4389,2.1725,-0.0142
1764392972480,8.2935,-4.8335,3.5414,1.4389,2.1725,-0.0142
1764392972490,8.2935,-4.8335,3.5414,2.1589,0.0965,0.0275
