Timestamp,ax,ay,az,gx,gy,gz
1764393263840,0.1699,1.1031,5.8552,-0.2268,2.828,-0.3378
1764393263850,-2.2373,0.737,6.262,-0.0994,2.3292,-0.2761
1764393263860,-2.3545,0.4977,6.2333,0.1187,2.1203,-0.1371
1764393263870,-2.5579,-0.2225,3.9338,0.6182,1.525,0.1533
1764393263880,-3.1777,0.0885,0.926,1.1131,0.3642,0.2983
1764393263890,-4.197,0.0814,-2.0459,1.4331,-0.8071,0.3612
1764393263900,-5.9844,-0.2847,-5.75,1.8893,-3.3579,0.5021
1764393263910,-7.1809,-1.3496,-7.9872,2.3207,-5.0041,0.737
1764393263920,-7.9681,-2.4694,-8.2481,2.8813,-5.0041,1.0637
1764393263930,-7.3651,-3.6873,-8.3127,4.3556,-5.0041,1.7623
1764393263940,-4.8479,-3.9888,-7.2287,5.0041,-5.0041,2.4567
1764393263950,-2.12,-3.4528,-6.9775,5.0041,-5.0041,2.9512
1764393263960,0.7681,-2.8499,-8.5304,5.0041,-5.0041,3.5018
1764393263970,2.1942,-3.2447,-10.1886,5.0041,-5.0041,3.8284
1764393263980,4.9507,-3.1896,-12.9188,5.0041,-5.0041,4.2429
1764393263990,9.3727,-1.6319,-15.4098,5.0041,-5.0041,4.2611
1764393264000,13.072,0.5001,-17.4078,5.0041,-5.0041,3.9369
1764393264010,17.6327,2.6512,-17.1302,5.0041,-5.0041,3.0673
1764393264020,20.1093,3.7854,-15.3356,5.0041,-5.0041,2.1515
1764393264030,20.3294,4.343,-13.0289,5.0041,-5.0041,1.432
1764393264040,20.619,2.7661,-10.5811,4.6855,-5.0041,0.4713
1764393264050,17.9581,0.1436,-8.9827,0.6799,1.5876,-0.1376
1764393264060,13.8473,-1.7444,-12.2465,-2.3039,5.0041,-0.1733
1764393264070,11.3994,-3.2255,-15.8955,-3.8782,5.0041,0.1605
1764393264080,11.2176,-2.936,-17.2523,-4.3775,5.0041,0.7813
1764393264090,13.3783,-0.4499,-16.3621,-4.3234,5.0041,1.3039
1764393264100,16.2736,1.9262,-14.4526,-3.996,5.0041,1.4213
1764393264110,18.5133,3.8285,-12.4092,-3.5354,5.0041,1.1788
1764393264120,19.1952,4.8838,-9.9541,-3.005,5.0041,0.7193
1764393264130,18.6879,4.8263,-7.4991,-2.4596,5.0041,0.2295
1764393264140,17.8289,4.52,-5.5777,-2.0207,5.0041,-0.1286
1764393264150,17.0967,4.3071,-3.9529,-1.6993,5.0041,-0.3928
1764393264160,16.465,4.1396,-3.2136,-1.5385,5.0041,-0.5272
1764393264170,15.5533,4.1539,-2.7398,-1.4453,5.0041,-0.6724
1764393264180,14.6752,4.1492,-2.4215,-1.4465,5.0041,-0.7775
1764393264190,13.3759,3.7519,-2.0171,-1.4807,5.0041,-0.8402
1764393264200,12.5647,3.3284,-1.3424,-1.5661,5.0041,-0.8311
1764393264210,11.933,3.2758,-0.5025,-1.7016,5.0041,-0.7848
1764393264220,11.275,3.1059,0.3326,-1.8815,5.0041,-0.7045
1764393264230,10.7007,2.9408,0.7322,-2.0415,5.0041,-0.6199
1764393264240,9.4325,2.8187,1.1629,-2.2669,5.0041,-0.4148
1764393264250,8.4586,2.6345,1.6199,-2.4186,5.0041,-0.1762
1764393264260,8.15,2.0004,2.3378,-2.4902,5.0041,-0.0247
1764393264270,7.3268,2.0028,3.2566,-2.461,5.0041,0.2726
1764393264280,6.877,2.0267,3.6538,-2.3964,5.0041,0.494
1764393264290,6.4295,1.8712,4.2975,-2.2533,5.0041,0.7471
1764393264300,6.2788,1.6199,4.7928,-2.036,5.0041,0.8723
1764393264310,6.1998,1.4142,5.269,-1.7405,5.0041,0.9218
1764393264320,6.2381,1.3687,5.6327,-1.3914,5.0041,0.9081
1764393264330,6.1783,1.3711,5.9821,-1.0391,4.5676,0.8428
