Timestamp,ax,ay,az,gx,gy,gz
1764311564740,2.4096,5.3791,6.9344,-0.0363,0.091,0.1005
1764311564750,2.2971,5.5418,6.8363,-0.1292,0.2017,0.1307
1764311564760,2.1775,5.7021,6.3721,-0.2983,0.4154,0.1655
1764311564770,2.2947,5.8313,5.2092,-0.697,0.7897,0.1917
1764311564780,2.455,5.6877,4.8191,-1.0113,0.9914,0.1726
1764311564790,3.0556,5.2977,4.2497,-1.4577,1.0993,0.1249
1764311564800,5.3336,5.2427,10.2293,-1.5353,-0.0367,-0.0235
1764311564810,7.2383,6.3888,13.3113,-0.7378,-0.3137,-0.2636
1764311564820,5.9198,6.4463,13.1868,0.0782,-0.2329,-0.7839
1764311564830,3.8979,4.9029,11.945,0.5009,0.0034,-1.0165
1764311564840,2.2612,4.3741,9.8704,0.6135,-0.0709,-0.8091
1764311564850,0.9978,5.0369,9.3512,0.615,-0.3755,-0.5901
1764311564860,0.213,3.807,8.8056,0.8731,-0.48,-0.3506
1764311564870,0.1986,3.6371,7.5852,0.8845,-0.5696,-0.1765
1764311564880,0.1172,4.1396,7.4847,0.7992,-0.6122,-0.0415
1764311564890,0.3326,4.7569,7.2072,0.6958,-0.4635,0.1399
