Timestamp,ax,ay,az,gx,gy,gz
1764313137190,4.3525,4.1037,7.5565,0.1629,-0.7708,-0.6669
1764313137200,4.3525,4.1037,7.5565,0.1629,-0.7708,-0.6669
1764313137210,1.6391,3.3954,8.394,0.2624,-0.9355,-0.5438
1764313137220,1.6391,3.3954,8.394,0.2624,-0.9355,-0.5438
1764313137230,2.9025,3.5916,7.7456,0.2506,0.179,0.0205
1764313137240,2.9025,3.5916,7.7456,0.2506,0.179,0.0205
1764313137250,4.7833,3.5701,9.1741,-0.4788,1.9025,0.3526
1764313137260,4.7833,3.5701,9.1741,-0.4788,1.9025,0.3526
1764313137270,9.1454,5.7165,12.6509,-1.6214,4.8388,0.5739
1764313137280,9.1454,5.7165,12.6509,-1.6214,4.8388,0.5739
1764313137290,13.2371,7.5015,14.8116,-3.5894,5.0041,0.1364
1764313137300,13.2371,7.5015,14.8116,-3.5894,5.0041,0.1364
1764313137310,14.79,8.1619,11.2965,-5.0041,5.0041,-0.6842
1764313137320,14.79,8.1619,11.2965,-5.0041,5.0041,-0.6842
1764313137330,10.4901,6.1639,6.6879,-5.0041,5.0041,-1.6739
1764313137340,10.4901,6.1639,6.6879,-5.0041,5.0041,-1.6739
1764313137350,0.4116,1.5242,0.2919,-3.2596,5.0041,-2.1409
1764313137360,0.4116,1.5242,0.2919,-3.2596,5.0041,-2.1409
1764313137370,-8.6836,0.8925,-7.7695,0.5215,5.0041,-2.3511
1764313137380,-8.6836,0.8925,-7.7695,0.5215,5.0041,-2.3511
1764313137390,-13.3448,-2.1559,-7.3603,2.0279,-0.618,-2.2581
1764313137400,-13.3448,-2.1559,-7.3603,2.0279,-0.618,-2.2581
1764313137410,-10.0475,-3.2806,3.3428,1.1793,-2.7289,-1.2297
1764313137420,-10.0475,-3.2806,3.3428,1.1793,-2.7289,-1.2297
1764313137430,-7.1258,-1.5242,7.8652,0.2133,-0.6409,-0.8036
1764313137440,-7.1258,-1.5242,7.8652,0.2133,-0.6409,-0.8036
1764313137450,-7.0588,-0.7298,5.6925,0.0191,0.19,-0.8613
1764313137460,-7.0588,-0.7298,5.6925,0.0191,0.19,-0.8613
1764313137470,-7.6331,-0.6963,5.8385,0.2918,-0.542,-1.0985
1764313137480,-7.6331,-0.6963,5.8385,0.2918,-0.542,-1.0985
1764313137490,-8.284,-1.2347,7.401,0.6642,-1.0563,-1.2318
1764313137500,-8.284,-1.2347,7.401,0.6642,-1.0563,-1.2318
1764313137510,-9.052,-1.5242,7.3819,0.7515,-0.7588,-1.1425
1764313137520,-9.052,-1.5242,7.3819,0.7515,-0.7588,-1.1425
1764313137530,-9.4205,-1.6223,6.5061,0.702,-0.7023,-0.9091
1764313137540,-9.4205,-1.6223,6.5061,0.702,-0.7023,-0.9091
1764313137550,-9.3177,-1.2132,5.884,0.7014,-1.0945,-0.7208
1764313137560,-9.3177,-1.2132,5.884,0.7014,-1.0945,-0.7208
1764313137570,-9.076,-0.9476,5.123,0.7095,-1.7349,-0.6251
1764313137580,-9.076,-0.9476,5.123,0.7095,-1.7349,-0.6251
1764313137590,-8.4802,-0.8279,4.9507,0.8033,-3.009,-0.5545
1764313137600,-7.4871,-1.3998,6.1783,1.3854,-5.0041,-0.5898
1764313137610,-7.4871,-1.3998,6.1783,1.3854,-5.0041,-0.5898
1764313137620,-7.4871,-1.3998,6.1783,1.3854,-5.0041,-0.5898
1764313137630,-6.542,-1.3424,8.6812,2.9694,-5.0041,-0.6674
1764313137640,-6.542,-1.3424,8.6812,2.9694,-5.0041,-0.6674
1764313137650,-4.453,-0.7202,9.9757,4.9564,-5.0041,-0.6793
1764313137660,-4.453,-0.7202,9.9757,4.9564,-5.0041,-0.6793
1764313137670,-0.6508,0.9404,10.3202,5.0041,-5.0041,-0.7584
1764313137680,-0.6508,0.9404,10.3202,5.0041,-5.0041,-0.7584
