Timestamp,ax,ay,az,gx,gy,gz
1764313229060,2.6542,3.7107,8.732,0.349,-0.4409,-0.177
1764313229070,2.5711,3.5234,8.8881,0.349,-0.4409,-0.177
1764313229080,2.5711,3.5234,8.8881,0.349,-0.4409,-0.177
1764313229090,2.5711,3.5234,8.8881,0.6661,-0.9756,-0.2573
1764313229100,2.0614,3.3948,9.2255,0.6661,-0.9756,-0.2573
1764313229110,2.0614,3.3948,9.2255,1.0314,-1.1799,-0.1591
1764313229120,2.4933,3.4361,8.3157,1.0314,-1.1799,-0.1591
1764313229130,2.4933,3.4361,8.3157,0.9768,-0.993,-0.0527
1764313229140,2.7212,3.7699,7.7767,0.9768,-0.993,-0.0527
1764313229150,2.7212,3.7699,7.7767,0.6962,-0.4262,0.0567
1764313229160,3.4839,3.7376,8.1775,0.6962,-0.4262,0.0567
1764313229170,3.4839,3.7376,8.1775,0.3021,0.9882,0.1739
1764313229180,5.2481,3.6646,9.2411,0.3021,0.9882,0.1739
1764313229190,5.2481,3.6646,9.2411,0.3021,0.9882,0.1739
1764313229200,5.2481,3.6646,9.2411,-0.495,4.2783,0.2237
1764313229210,6.7418,4.2897,8.5059,-0.495,4.2783,0.2237
1764313229220,10.6989,5.741,4.9675,-2.2101,9.5643,0.3442
1764313229230,10.6989,5.741,4.9675,-2.2101,9.5643,0.3442
1764313229240,10.6989,5.741,4.9675,-5.0435,15.4738,-0.0625
1764313229250,15.2267,8.0782,1.6798,-5.0435,15.4738,-0.0625
1764313229260,15.2267,8.0782,1.6798,-6.8373,19.0376,-1.6617
1764313229270,10.6558,7.6684,-2.6979,-6.8373,19.0376,-1.6617
1764313229280,10.6558,7.6684,-2.6979,-4.4648,15.0877,-3.4796
1764313229290,-4.3083,3.4588,-13.218,-4.4648,15.0877,-3.4796
1764313229300,-4.3083,3.4588,-13.218,-4.4648,15.0877,-3.4796
1764313229310,-14.9504,-4.057,-11.5143,0.0052,3.1241,-4.9671
1764313229320,-14.9504,-4.057,-11.5143,0.8441,-5.5555,-4.2389
1764313229330,-13.5864,-9.6,5.6441,0.8441,-5.5555,-4.2389
1764313229340,-13.5864,-9.6,5.6441,0.8441,-5.5555,-4.2389
1764313229350,-11.3551,-8.3474,16.0451,-1.2712,-4.1395,-2.4441
1764313229360,-11.3551,-8.3474,16.0451,-1.2712,-4.1395,-2.4441
1764313229370,-11.3551,-8.3474,16.0451,-2.1394,-0.1927,-1.8845
1764313229380,-14.2552,-8.2684,14.5998,-2.1394,-0.1927,-1.8845
1764313229390,-14.2552,-8.2684,14.5998,-0.9022,-0.2958,-1.3193
1764313229400,-15.1143,-6.8261,12.1567,-0.9022,-0.2958,-1.3193
1764313229410,-15.1143,-6.8261,12.1567,0.7937,-2.3175,-0.6868
1764313229420,-12.9081,-4.9944,9.8405,0.7937,-2.3175,-0.6868
1764313229430,-12.9081,-4.9944,9.8405,1.5971,-3.6968,-0.1944
1764313229440,-8.9653,-3.3511,9.2136,1.5971,-3.6968,-0.1944
1764313229450,-8.9653,-3.3511,9.2136,1.8741,-4.3228,-0.0451
1764313229460,-5.5597,-2.2409,10.6989,1.8741,-4.3228,-0.0451
1764313229470,-5.5597,-2.2409,10.6989,1.8741,-4.3228,-0.0451
1764313229480,-3.7938,-1.7599,9.4056,2.1209,-3.959,-0.1489
1764313229490,-3.7938,-1.7599,9.4056,2.1209,-3.959,-0.1489
1764313229500,-3.7938,-1.7599,9.4056,2.1709,-3.9439,-0.3789
1764313229510,-3.655,-1.7342,8.4838,2.1709,-3.9439,-0.3789
1764313229520,-3.655,-1.7342,8.4838,2.618,-4.9886,-0.5227
1764313229530,-2.9318,-1.3926,8.1559,2.618,-4.9886,-0.5227
1764313229540,-2.9318,-1.3926,8.1559,3.3494,-6.3887,-0.5687
1764313229550,-0.6425,-0.2746,8.056,3.3494,-6.3887,-0.5687
1764313229560,-0.6425,-0.2746,8.056,3.784,-7.3522,-0.7837
1764313229570,1.6415,0.8949,9.0754,3.784,-7.3522,-0.7837
1764313229580,1.6415,0.8949,9.0754,3.9089,-7.3852,-1.1683
1764313229590,2.1248,1.2473,10.5248,3.9089,-7.3852,-1.1683
1764313229600,2.1248,1.2473,10.5248,3.9089,-7.3852,-1.1683
1764313229610,2.0357,1.1856,10.0008,3.6065,-5.8657,-1.1409
1764313229620,2.0357,1.1856,10.0008,3.6065,-5.8657,-1.1409
1764313229630,2.0357,1.1856,10.0008,2.3025,-3.1889,-0.6608
1764313229640,2.5663,1.6845,8.1272,2.3025,-3.1889,-0.6608
1764313229650,2.5663,1.6845,8.1272,0.7414,-1.1226,-0.1843
1764313229660,3.4056,2.9444,7.657,0.7414,-1.1226,-0.1843
1764313229670,3.4056,2.9444,7.657,0.0733,-0.536,-0.1254
1764313229680,3.9482,3.5366,8.1751,0.0733,-0.536,-0.1254
1764313229690,3.9482,3.5366,8.1751,0.2981,-0.9641,-0.4125
1764313229700,3.5444,3.1089,8.598,0.2981,-0.9641,-0.4125
1764313229710,3.5444,3.1089,8.598,0.8551,-1.7094,-0.6148
1764313229720,3.1089,2.5699,9.2028,0.8551,-1.7094,-0.6148
1764313229730,3.1089,2.5699,9.2028,1.2656,-1.839,-0.5264
1764313229740,3.149,2.7823,8.4389,1.2656,-1.839,-0.5264
1764313229750,3.149,2.7823,8.4389,1.2656,-1.839,-0.5264
1764313229760,3.3368,3.1059,7.127,1.1886,-1.3491,-0.2726
1764313229770,3.3368,3.1059,7.127,1.1886,-1.3491,-0.2726
1764313229780,3.3368,3.1059,7.127,0.6913,-0.6359,0.0136
1764313229790,3.6802,3.3488,6.1161,0.6913,-0.6359,0.0136
1764313229800,3.6802,3.3488,6.1161,0.2166,-0.2465,0.1866
1764313229810,4.7474,3.8746,5.7966,0.2166,-0.2465,0.1866
1764313229820,4.7474,3.8746,5.7966,-0.1402,-0.1805,0.108
1764313229830,5.3994,4.1815,6.679,-0.1402,-0.1805,0.108
1764313229840,5.3994,4.1815,6.679,-0.3586,-0.0046,-0.0935
