Timestamp,ax,ay,az,gx,gy,gz
1764312087810,2.4915,4.6403,9.929,1.551,-2.6936,0.1061
1764312087820,2.4915,4.6403,9.929,1.551,-2.6936,0.1061
1764312087830,2.4915,4.6403,9.929,3.224,-5.0586,-0.1352
1764312087840,1.9992,3.5815,11.6734,3.224,-5.0586,-0.1352
1764312087850,1.9992,3.5815,11.6734,5.9827,-7.7004,-0.2408
1764312087860,1.1426,2.9928,9.195,5.9827,-7.7004,-0.2408
1764312087870,1.1426,2.9928,9.195,8.0017,-10.2094,-0.0629
1764312087880,0.9176,3.1507,5.1745,8.0017,-10.2094,-0.0629
1764312087890,0.9176,3.1507,5.1745,8.0017,-10.2094,-0.0629
1764312087900,2.3994,4.1073,3.1795,9.3212,-12.1999,0.0793
1764312087910,2.3994,4.1073,3.1795,9.3212,-12.1999,0.0793
1764312087920,2.7266,4.684,-1.1282,9.7717,-11.8883,-0.0973
1764312087930,2.7266,4.684,-1.1282,9.7717,-11.8883,-0.0973
1764312087940,2.7266,4.684,-1.1282,8.7202,-9.3264,-0.4304
1764312087950,1.9107,4.1557,-5.9629,8.7202,-9.3264,-0.4304
1764312087960,1.9107,4.1557,-5.9629,6.9858,-6.3797,-0.6212
1764312087970,0.9727,3.4038,-8.9414,6.9858,-6.3797,-0.6212
1764312087980,0.9727,3.4038,-8.9414,5.0329,-3.6565,-0.6559
1764312087990,0.3147,2.9372,-10.2844,5.0329,-3.6565,-0.6559
1764312088000,0.3147,2.9372,-10.2844,5.0329,-3.6565,-0.6559
1764312088010,0.5563,2.4407,-10.9974,3.0629,-1.0797,-0.5753
1764312088020,0.5563,2.4407,-10.9974,3.0629,-1.0797,-0.5753
1764312088030,1.1773,2.1505,-11.8798,1.365,1.033,-0.5589
1764312088040,1.1773,2.1505,-11.8798,1.365,1.033,-0.5589
1764312088050,0.7878,1.2873,-13.3125,0.2862,2.332,-0.6281
1764312088060,0.7878,1.2873,-13.3125,0.2862,2.332,-0.6281
1764312088070,0.0257,0.7101,-15.1226,-0.2436,2.4884,-0.4693
1764312088080,0.0257,0.7101,-15.1226,-0.2436,2.4884,-0.4693
1764312088090,0.0257,0.7101,-15.1226,-0.6787,2.045,0.0283
1764312088100,1.5637,1.5948,-15.5851,-0.6787,2.045,0.0283
1764312088110,1.5637,1.5948,-15.5851,-1.3085,2.0889,0.3645
1764312088120,5.5334,3.8345,-15.4355,-1.3085,2.0889,0.3645
1764312088130,5.5334,3.8345,-15.4355,-2.7779,3.6802,0.1868
1764312088140,9.0748,6.1908,-15.2614,-2.7779,3.6802,0.1868
1764312088150,9.0748,6.1908,-15.2614,-2.7779,3.6802,0.1868
1764312088160,11.5765,7.928,-15.0329,-4.9973,6.7108,-0.4331
1764312088170,11.5765,7.928,-15.0329,-4.9973,6.7108,-0.4331
1764312088180,12.6275,8.8469,-15.2674,-7.5052,10.4407,-1.409
1764312088190,12.6275,8.8469,-15.2674,-7.5052,10.4407,-1.409
1764312088200,10.9292,7.4357,-14.0315,-9.4371,13.1631,-2.7271
1764312088210,10.9292,7.4357,-14.0315,-9.4371,13.1631,-2.7271
1764312088220,10.9292,7.4357,-14.0315,-10.3242,14.4471,-3.8889
1764312088230,5.2965,2.5065,-9.5617,-10.3242,14.4471,-3.8889
1764312088240,5.2965,2.5065,-9.5617,-10.3242,14.4471,-3.8889
