Timestamp,ax,ay,az,gx,gy,gz
1764388917310,5.6052,-1.4148,10.3466,0.356,0.1642,0.3461
1764388917320,5.6052,-1.4148,10.3466,0.6858,0.0496,0.175
1764388917330,5.1751,-1.5583,9.2279,0.6858,0.0496,0.175
1764388917340,5.1751,-1.5583,9.2279,0.8767,-0.5128,0.1478
1764388917350,6.411,-0.9541,9.3338,0.8767,-0.5128,0.1478
1764388917360,6.411,-0.9541,9.3338,0.8767,-0.5128,0.1478
1764388917370,7.4501,-0.5396,11.3019,1.0131,-1.1445,-0.1121
1764388917380,7.4501,-0.5396,11.3019,1.0131,-1.1445,-0.1121
1764388917390,7.4501,-0.5396,11.3019,1.3945,-1.6107,-0.4856
1764388917400,8.4257,-0.6221,12.9338,1.3945,-1.6107,-0.4856
1764388917410,8.4257,-0.6221,12.9338,2.1935,-2.3978,-0.9478
1764388917420,10.2509,-0.195,13.4985,2.1935,-2.3978,-0.9478
1764388917430,10.2509,-0.195,13.4985,3.3223,-3.7544,-1.7023
1764388917440,11.7547,0.6808,13.416,3.3223,-3.7544,-1.7023
1764388917450,11.7547,0.6808,13.416,4.4237,-5.174,-2.6386
1764388917460,12.3835,1.0959,13.0552,4.4237,-5.174,-2.6386
1764388917470,12.3835,1.0959,13.0552,5.1858,-6.0663,-3.4323
1764388917480,13.2503,1.7934,11.7936,5.1858,-6.0663,-3.4323
1764388917490,13.2503,1.7934,11.7936,5.5441,-6.5546,-4.1233
1764388917500,14.4449,2.7069,10.1743,5.5441,-6.5546,-4.1233
1764388917510,14.4449,2.7069,10.1743,5.5441,-6.5546,-4.1233
1764388917520,14.5035,3.7101,8.0925,5.7421,-6.9623,-4.8263
1764388917530,14.5035,3.7101,8.0925,5.7421,-6.9623,-4.8263
1764388917540,14.5035,3.7101,8.0925,5.7627,-7.2236,-5.4833
1764388917550,12.3966,3.5862,5.8259,5.7627,-7.2236,-5.4833
1764388917560,12.3966,3.5862,5.8259,5.4187,-6.8719,-5.8044
1764388917570,9.6,3.1573,3.2716,5.4187,-6.8719,-5.8044
1764388917580,9.6,3.1573,3.2716,4.9033,-6.3628,-5.8041
1764388917590,7.1653,3.0257,1.0433,4.9033,-6.3628,-5.8041
1764388917600,7.1653,3.0257,1.0433,4.4812,-6.2154,-5.7487
1764388917610,3.999,2.1811,-0.4959,4.4812,-6.2154,-5.7487
1764388917620,3.999,2.1811,-0.4959,3.9332,-6.0222,-5.5586
1764388917630,0.3858,1.0319,-1.1916,3.9332,-6.0222,-5.5586
1764388917640,0.3858,1.0319,-1.1916,3.9332,-6.0222,-5.5586
1764388917650,-3.3081,0.0861,-1.517,3.2069,-5.4526,-5.0389
1764388917660,-3.3081,0.0861,-1.517,3.2069,-5.4526,-5.0389
1764388917670,-3.3081,0.0861,-1.517,2.3401,-4.4083,-4.1247
1764388917680,-5.8164,-0.4768,-2.6979,2.3401,-4.4083,-4.1247
1764388917690,-5.8164,-0.4768,-2.6979,1.3639,-3.273,-3.0154
1764388917700,-6.9667,-0.9781,-4.6391,1.3639,-3.273,-3.0154
1764388917710,-6.9667,-0.9781,-4.6391,0.2503,-2.3592,-1.9146
1764388917720,-7.3113,-1.2556,-4.8634,0.2503,-2.3592,-1.9146
1764388917730,-7.3113,-1.2556,-4.8634,-0.8462,-1.4059,-0.9224
1764388917740,-7.3843,-1.8299,-3.6191,-0.8462,-1.4059,-0.9224
