Timestamp,ax,ay,az,gx,gy,gz
1764393956700,0.8351,4.2544,7.9322,-0.3737,0.3286,-0.0487
1764393956710,-0.0263,4.051,7.8628,-0.3806,0.1599,-0.0331
1764393956720,0.28,3.5749,8.5089,-0.3096,-0.2095,0.0654
1764393956730,0.5743,3.6347,9.8082,-0.0247,-0.7761,0.1747
1764393956740,1.0481,3.9577,11.0022,0.277,-1.0999,0.1788
1764393956750,1.7372,4.2401,11.9665,0.7422,-1.3379,0.1109
1764393956760,2.0171,4.2281,11.5406,1.2352,-1.3068,-0.0098
1764393956770,2.3043,4.1922,10.7677,1.4015,-1.1319,-0.0574
1764393956780,5.5346,4.5679,10.55,1.3395,-0.5316,-0.0776
1764393956790,4.6301,5.6542,7.212,0.6677,0.5493,-0.1365
1764393956800,1.8688,6.5252,6.2453,0.0293,0.8514,-0.3873
1764393956810,-0.6891,5.3599,8.5208,-0.4966,0.7587,-0.7191
1764393956820,-0.3996,3.8477,9.6072,-0.4038,0.5179,-0.5805
1764393956830,-0.1986,2.948,10.55,-0.1987,0.1553,-0.1761
1764393956840,-0.1196,3.125,11.6028,-0.017,0.3207,0.0947
1764393956850,1.0863,3.3452,10.727,0.1848,0.9565,0.1788
1764393956860,1.596,3.7161,9.2291,0.2992,1.0967,0.204
