Timestamp,ax,ay,az,gx,gy,gz
1764311948720,0.6748,4.5966,9.8752,0.2964,-1.1222,0.1071
1764311948730,0.6748,4.5966,9.8752,0.2964,-1.1222,0.1071
1764311948740,0.0694,4.4626,10.3059,1.3091,-1.9328,0.4079
1764311948750,0.0694,4.4626,10.3059,1.3091,-1.9328,0.4079
1764311948760,0.1579,3.728,9.9829,2.6292,-4.1491,0.3885
1764311948770,0.1579,3.728,9.9829,2.6292,-4.1491,0.3885
1764311948780,0.2991,3.3667,9.3057,4.7359,-5.0041,0.2607
1764311948790,0.2991,3.3667,9.3057,4.7359,-5.0041,0.2607
1764311948800,-0.1196,3.8453,6.475,5.0041,-5.0041,0.1765
1764311948810,-0.1196,3.8453,6.475,5.0041,-5.0041,0.1765
1764311948820,1.8281,4.9244,2.1655,5.0041,-5.0041,0.0298
1764311948830,1.8281,4.9244,2.1655,5.0041,-5.0041,0.0298
1764311948840,3.6514,6.9607,-1.6774,5.0041,-5.0041,-0.4992
1764311948850,3.6514,6.9607,-1.6774,5.0041,-5.0041,-0.4992
1764311948860,2.321,5.7978,-2.5866,5.0041,-5.0041,-1.3534
1764311948870,2.321,5.7978,-2.5866,5.0041,-5.0041,-1.3534
1764311948880,-1.651,2.8499,-1.7348,5.0041,-5.0041,-1.567
1764311948890,-1.651,2.8499,-1.7348,5.0041,-5.0041,-1.567
1764311948900,-3.4241,1.462,-6.3506,5.0041,-5.0041,-0.7375
1764311948910,-3.4241,1.462,-6.3506,5.0041,-5.0041,-0.7375
1764311948920,1.3998,2.7541,-12.5743,1.6287,2.1802,-0.2028
1764311948930,1.3998,2.7541,-12.5743,1.6287,2.1802,-0.2028
1764311948940,1.6941,3.4457,-16.6612,-0.1872,3.4051,-0.8173
1764311948950,1.6941,3.4457,-16.6612,-0.1872,3.4051,-0.8173
1764311948960,-2.8786,1.0409,-10.9424,0.2001,0.8615,-0.9077
1764311948970,-2.8786,1.0409,-10.9424,0.2001,0.8615,-0.9077
1764311948980,-3.5246,0.3589,-9.0808,1.142,0.1509,-0.219
1764311948990,-3.5246,0.3589,-9.0808,1.142,0.1509,-0.219
1764311949000,-0.859,1.7611,-12.3422,1.428,0.0991,0.2416
1764311949010,-0.859,1.7611,-12.3422,1.428,0.0991,0.2416
1764311949020,1.8233,2.5627,-15.5318,0.784,0.9742,0.3344
1764311949030,1.8233,2.5627,-15.5318,0.784,0.9742,0.3344
1764311949040,3.9003,3.6179,-18.5037,-0.6797,2.312,0.1785
1764311949050,3.9003,3.6179,-18.5037,-0.6797,2.312,0.1785
1764311949060,4.8646,4.4124,-17.5729,-2.4099,3.7571,-0.0551
1764311949070,4.8646,4.4124,-17.5729,-2.4099,3.7571,-0.0551
1764311949080,5.6901,4.7641,-14.5508,-4.1023,5.0041,-0.2327
1764311949090,5.6901,4.7641,-14.5508,-4.1023,5.0041,-0.2327
1764311949100,6.2285,5.6279,-12.0646,-5.0041,5.0041,-0.5409
1764311949110,6.2285,5.6279,-12.0646,-5.0041,5.0041,-0.5409
1764311949120,5.8983,5.9414,-9.7747,-5.0041,5.0041,-0.7917
1764311949130,5.8983,5.9414,-9.7747,-5.0041,5.0041,-0.7917
1764311949140,6.4295,6.2189,-7.9777,-5.0041,5.0041,-1.0165
1764311949150,6.4295,6.2189,-7.9777,-5.0041,5.0041,-1.0165
1764311949160,6.3123,5.482,-5.2786,-5.0041,5.0041,-1.2318
1764311949170,6.3123,5.482,-5.2786,-5.0041,5.0041,-1.2318
1764311949180,5.3695,4.9603,-2.053,-5.0041,5.0041,-1.4508
1764311949190,5.3695,4.9603,-2.053,-5.0041,5.0041,-1.4508
1764311949200,2.9623,4.5057,1.7492,-5.0041,5.0041,-1.6273
1764311949210,2.9623,4.5057,1.7492,-5.0041,5.0041,-1.6273
1764311949220,1.0217,3.8022,3.7591,-3.7945,5.0041,-1.4404
1764311949230,1.0217,3.8022,3.7591,-3.7945,5.0041,-1.4404
1764311949240,-0.1627,3.6945,3.0293,-1.9497,4.609,-1.213
1764311949250,-0.1627,3.6945,3.0293,-1.9497,4.609,-1.213
1764311949260,-1.3783,3.8189,3.9601,-1.0311,1.7174,-0.7778
1764311949270,-1.3783,3.8189,3.9601,-1.0311,1.7174,-0.7778
1764311949280,-0.347,4.2951,6.3912,-0.6339,0.3164,-0.2857
1764311949290,-0.347,4.2951,6.3912,-0.6339,0.3164,-0.2857
1764311949300,1.4285,5.6566,7.5182,-0.6797,0.5015,0.0849
1764311949310,1.4285,5.6566,7.5182,-0.6797,0.5015,0.0849
1764311949320,2.9145,6.6257,7.6307,-1.0263,1.4517,0.1202
1764311949330,2.9145,6.6257,7.6307,-1.0263,1.4517,0.1202
1764311949340,3.338,6.6616,7.8365,-1.0566,1.8269,-0.0922
1764311949350,3.338,6.6616,7.8365,-1.0566,1.8269,-0.0922
1764311949360,3.8166,7.0445,6.853,-0.8465,1.7469,-0.3766
1764311949370,3.8166,7.0445,6.853,-0.8465,1.7469,-0.3766
1764311949380,4.9196,7.48,7.3699,-0.8842,1.8491,-0.8491
1764311949390,4.9196,7.48,7.3699,-0.8842,1.8491,-0.8491
1764311949400,2.6536,4.5703,9.9398,-0.6405,1.5207,-1.2291
1764311949410,2.6536,4.5703,9.9398,-0.6405,1.5207,-1.2291
1764311949420,-1.0863,4.7163,4.6301,-0.3108,2.813,-0.7081
1764311949430,-1.0863,4.7163,4.6301,-0.3108,2.813,-0.7081
1764311949440,-1.7013,5.8768,1.4022,-0.9221,1.6643,-0.0835
1764311949450,-1.7013,5.8768,1.4022,-0.9221,1.6643,-0.0835
1764311949460,-0.3087,6.3721,4.9196,-1.6469,0.2008,0.4887
1764311949470,-0.3087,6.3721,4.9196,-1.6469,0.2008,0.4887
