Timestamp,ax,ay,az,gx,gy,gz
1764388830270,6.4367,-2.1966,6.9703,0.3945,0.2266,-0.4578
1764388830280,6.4367,-2.1966,6.9703,0.3945,0.2266,-0.4578
1764388830290,5.1206,-2.5388,6.8195,0.3508,0.2164,-0.3389
1764388830300,5.1206,-2.5388,6.8195,0.3508,0.2164,-0.3389
1764388830310,6.5109,-2.3378,7.0205,0.4143,-0.4449,-0.0493
1764388830320,6.5109,-2.3378,7.0205,0.4143,-0.4449,-0.0493
1764388830330,8.9109,-1.3567,8.5161,0.9201,-1.662,-0.2106
1764388830340,8.9109,-1.3567,8.5161,0.9201,-1.662,-0.2106
1764388830350,11.1075,-0.9356,9.7651,1.766,-2.9755,-0.8025
1764388830360,11.1075,-0.9356,9.7651,1.766,-2.9755,-0.8025
1764388830370,12.3781,-0.6891,9.009,2.5107,-4.0109,-1.4887
1764388830380,12.3781,-0.6891,9.009,2.5107,-4.0109,-1.4887
1764388830390,12.7394,-0.2608,8.6501,2.899,-5.0041,-2.098
1764388830400,12.7394,-0.2608,8.6501,2.899,-5.0041,-2.098
1764388830410,12.8877,-0.067,9.1143,3.3889,-5.0041,-2.6147
1764388830420,12.8877,-0.067,9.1143,3.3889,-5.0041,-2.6147
1764388830430,13.5649,0.6317,6.8267,3.7889,-5.0041,-3.0875
1764388830440,13.5649,0.6317,6.8267,3.7889,-5.0041,-3.0875
1764388830450,14.1655,1.9358,5.1302,4.0954,-5.0041,-3.8002
1764388830460,14.1655,1.9358,5.1302,4.0954,-5.0041,-3.8002
1764388830470,11.8158,1.5529,5.6495,4.6291,-5.0041,-4.5778
1764388830480,11.8158,1.5529,5.6495,4.6291,-5.0041,-4.5778
1764388830490,7.6451,0.2465,5.3001,4.8283,-5.0041,-4.7353
1764388830500,7.6451,0.2465,5.3001,4.8283,-5.0041,-4.7353
1764388830510,4.9699,0.0359,2.7589,4.6184,-5.0041,-4.2489
1764388830520,4.9699,0.0359,2.7589,4.6184,-5.0041,-4.2489
1764388830530,3.405,0.2752,-0.9021,4.1268,-4.7693,-3.7073
1764388830540,3.405,0.2752,-0.9021,4.1268,-4.7693,-3.7073
1764388830550,3.1657,1.2754,-4.1348,3.4135,-4.0517,-3.1826
1764388830560,3.1657,1.2754,-4.1348,3.4135,-4.0517,-3.1826
1764388830570,2.9432,2.0722,-5.0919,2.6725,-3.523,-2.7817
1764388830580,2.9432,2.0722,-5.0919,2.6725,-3.523,-2.7817
