Timestamp,ax,ay,az,gx,gy,gz
1764311486420,1.2778,4.8431,7.8221,0.0347,0.1196,0.1319
1764311486430,1.3184,4.9292,7.279,-0.0571,0.1993,0.1878
1764311486440,1.4094,5.1972,6.676,-0.2868,0.452,0.2422
1764311486450,1.7157,5.4437,5.7476,-0.618,0.7619,0.2622
1764311486460,2.5149,5.6207,5.2187,-1.0498,1.0547,0.2059
1764311486470,2.9886,5.7093,5.1302,-1.3836,1.1878,0.1081
1764311486480,4.0128,4.8694,6.9177,-1.62,0.494,-0.0531
1764311486490,5.0058,5.4652,13.3328,-1.0479,-0.4044,-0.2014
1764311486500,5.6279,5.9988,14.1512,-0.321,-0.3983,-0.4502
1764311486510,4.9412,5.4197,13.4788,0.3332,-0.3276,-0.8519
1764311486520,1.8209,4.3645,11.7679,0.7046,-0.2283,-0.9569
1764311486530,0.3517,4.2401,9.9517,0.7903,-0.3202,-0.7566
1764311486540,-0.5527,3.9769,9.2004,0.8187,-0.4789,-0.5925
1764311486550,-1.1988,3.0508,8.4227,0.8315,-0.5104,-0.3951
1764311486560,-1.5338,2.9384,7.5111,0.6774,-0.4514,-0.1019
1764311486570,-1.2682,3.5151,7.188,0.5253,-0.3789,0.0976
1764311486580,-0.5767,4.1444,6.8004,0.3456,-0.2494,0.3056
