Timestamp,ax,ay,az,gx,gy,gz
1764393830940,0.9009,2.5687,9.0497,-0.1836,0.1614,-0.0202
1764393830950,0.9009,2.5687,9.0497,-0.1836,0.1614,-0.0202
1764393830960,0.8375,2.0752,10.4626,-0.0614,-0.2304,0.0652
1764393830970,0.8375,2.0752,10.4626,-0.0614,-0.2304,0.0652
1764393830980,1.3842,2.4568,10.9244,0.332,-0.3983,0.1943
1764393830990,1.3842,2.4568,10.9244,0.332,-0.3983,0.1943
1764393831000,1.9059,2.677,10.4435,0.6318,-0.4169,0.215
1764393831010,1.9059,2.677,10.4435,0.6318,-0.4169,0.215
1764393831020,1.9059,2.677,10.4435,0.7654,-0.2541,0.1912
1764393831030,2.6716,2.8762,9.4181,0.7654,-0.2541,0.1912
1764393831040,2.6716,2.8762,9.4181,0.5105,0.226,0.1451
1764393831050,2.8798,3.8656,7.879,0.5105,0.226,0.1451
1764393831060,2.8798,3.8656,7.879,0.5105,0.226,0.1451
1764393831070,1.2365,3.2465,8.2277,0.1639,0.1002,-0.0492
1764393831080,1.2365,3.2465,8.2277,0.1639,0.1002,-0.0492
