Timestamp,ax,ay,az,gx,gy,gz
1764388839120,3.1298,4.386,9.3631,0.7501,0.3418,0.9397
1764388839130,3.5294,4.733,9.2674,0.8586,0.0516,0.8294
1764388839140,3.4146,4.7545,9.7555,1.0455,-0.4413,0.6254
1764388839150,3.4193,4.6397,10.3848,1.4157,-1.0792,0.4643
1764388839160,3.5964,4.6158,10.9687,1.8213,-1.7677,0.3403
1764388839170,4.075,4.2879,12.2776,2.5856,-2.868,0.1231
1764388839180,4.7928,4.4937,12.7322,3.3489,-3.6524,-0.0959
1764388839190,5.7715,4.9747,12.5551,4.1013,-4.3775,-0.3899
1764388839200,6.7884,5.4126,12.134,4.6714,-4.9677,-0.6889
1764388839210,8.0542,5.8792,10.8419,5.0041,-5.0041,-1.2381
1764388839220,8.595,6.5109,10.1862,5.0041,-5.0041,-1.7953
1764388839230,8.3366,6.4152,9.8704,5.0041,-5.0041,-2.3799
1764388839240,7.9609,6.0395,9.4684,5.0041,-5.0041,-2.6878
1764388839250,6.8243,5.6686,8.5065,5.0041,-5.0041,-3.2017
1764388839260,6.2548,5.4293,7.5541,5.0041,-5.0041,-3.4108
1764388839270,5.592,5.2355,6.0299,5.0041,-5.0041,-3.6258
1764388839280,5.1709,5.0512,4.4219,5.0041,-5.0041,-3.7614
1764388839290,4.7498,4.9747,2.6082,5.0041,-5.0041,-3.8924
1764388839300,4.4722,5.0369,1.1605,5.0041,-5.0041,-4.0004
1764388839310,3.5964,4.9723,-0.2106,5.0041,-5.0041,-4.1989
1764388839320,2.814,4.5248,-1.0696,5.0041,-5.0041,-4.3081
1764388839330,1.3615,4.0941,-2.077,5.0041,-5.0041,-4.3597
1764388839340,0.067,3.6754,-2.4646,5.0041,-5.0041,-4.3066
1764388839350,-0.8853,3.1681,-3.1537,5.0041,-5.0041,-4.1899
1764388839360,-2.3809,2.9408,-4.7043,4.6743,-4.5331,-3.8871
1764388839370,-3.405,2.8714,-6.3218,3.9266,-3.7295,-3.571
1764388839380,-4.1683,2.8522,-7.2861,3.0823,-2.9138,-3.215
1764388839390,-4.7474,2.7135,-8.0782,2.1922,-2.0021,-2.8327
1764388839400,-5.0201,2.6943,-8.5831,1.4995,-1.2599,-2.5032
1764388839410,-4.9962,2.9575,-9.5186,0.4743,-0.2763,-2.0447
1764388839420,-4.7306,3.1537,-9.8584,-0.303,0.3488,-1.7269
1764388839430,-4.3669,3.3021,-9.9111,-0.9702,0.8372,-1.4988
1764388839440,-4.0965,3.4457,-9.6215,-1.5012,1.1237,-1.3309
1764388839450,-3.9625,3.472,-9.131,-1.8037,1.211,-1.2338
1764388839460,-4.1563,3.3954,-8.1619,-2.025,1.2043,-1.1454
1764388839470,-4.5799,3.3523,-7.0995,-2.1076,1.1697,-1.0783
1764388839480,-5.6949,3.3356,-5.2259,-2.0724,1.1318,-0.9227
1764388839490,-6.7717,3.1131,-4.2042,-1.9789,1.2353,-0.7437
1764388839500,-7.7527,2.9456,-3.7137,-1.9389,1.469,-0.5223
1764388839510,-9.2698,3.0532,-4.0295,-2.0681,2.1464,-0.0209
1764388839520,-10.4877,2.8283,-4.8838,-2.4613,3.0644,0.5621
1764388839530,-11.3635,2.723,-5.75,-3.1589,4.2651,1.3378
1764388839540,-11.519,2.6225,-6.3625,-4.1702,5.0041,2.1933
1764388839550,-10.9137,2.4814,-6.7382,-5.0041,5.0041,2.8888
1764388839560,-10.0092,2.3641,-6.6592,-5.0041,5.0041,3.6997
1764388839570,-9.186,1.6606,-7.054,-5.0041,5.0041,4.5561
1764388839580,-9.4014,0.5623,-7.0397,-5.0041,5.0041,5.0041
1764388839590,-10.1815,-1.1581,-6.4319,-5.0041,5.0041,5.0041
1764388839600,-11.2534,-4.0128,-5.1494,-5.0041,5.0041,5.0041
1764388839610,-12.9835,-9.8106,-1.6199,-5.0041,5.0041,5.0041
1764388839620,-13.3519,-13.9717,2.1153,-5.0041,5.0041,5.0041
1764388839630,-13.9286,-17.0082,6.4128,-5.0041,5.0041,5.0041
1764388839640,-14.3426,-19.5518,11.0979,-5.0041,5.0041,5.0041
1764388839650,-15.3404,-21.5426,16.8909,-5.0041,5.0041,5.0041
1764388839660,-15.8931,-21.8297,28.7187,-5.0041,5.0041,4.421
1764388839670,-13.6247,-18.8818,38.9264,-5.0041,5.0041,3.9867
1764388839680,-2.6632,-9.3272,50.4742,-5.0041,2.4722,2.8104
1764388839690,6.9918,-1.596,42.341,5.0041,-5.0041,0.0846
1764388839700,2.8857,-5.1087,25.9693,5.0041,-5.0041,-1.8563
1764388839710,-10.1169,-12.7633,9.1765,5.0041,-5.0041,-2.9543
1764388839720,-16.4674,-14.2612,3.5797,5.0041,-5.0041,-1.4189
1764388839730,-12.7418,-9.9135,7.2957,4.1939,-5.0041,0.7488
1764388839740,-6.1567,-5.2977,14.4287,1.213,-3.2361,2.1724
1764388839750,-0.7442,-1.7109,17.7189,-0.6994,0.7143,2.9803
1764388839760,3.0556,0.9811,17.5179,-1.6226,2.977,3.1785
1764388839770,5.5131,3.7352,15.3547,-2.1121,4.5151,2.7767
1764388839780,4.3478,3.4696,12.3685,-1.7142,4.1143,2.1574
1764388839790,2.1033,2.3713,9.5378,-0.8412,2.572,1.6026
1764388839800,-0.0933,1.5649,7.5996,0.2246,0.4192,1.219
1764388839810,-1.1103,1.3184,6.9392,1.0432,-1.3305,1.0395
1764388839820,-1.1366,1.4979,7.145,1.8601,-3.1365,0.9665
1764388839830,-0.1555,2.1296,8.0447,2.3746,-4.286,0.9644
1764388839840,0.8112,2.6058,8.9946,2.454,-4.3967,0.9881
1764388839850,1.3519,2.9743,9.6957,2.3332,-4.0117,1.0174
1764388839860,1.5673,3.2638,9.7244,2.0059,-3.1331,1.065
1764388839870,1.2873,3.2614,9.0975,1.4606,-1.9804,1.1632
1764388839880,1.3376,2.857,8.5687,1.0018,-1.2075,1.2672
1764388839890,1.6223,2.869,8.1763,0.6545,-0.6556,1.327
1764388839900,2.0411,3.3691,8.1212,0.4213,-0.3984,1.385
1764388839910,2.5029,3.7089,8.0566,0.2758,-0.3303,1.3894
1764388839920,3.1178,3.929,8.2816,0.215,-0.3865,1.3057
1764388839930,3.5366,3.9362,8.7003,0.2376,-0.5321,1.1469
1764388839940,3.5103,3.8405,9.2219,0.345,-0.6683,0.9607
1764388839950,3.4385,3.7783,9.6742,0.4862,-0.7275,0.8208
1764388839960,3.0317,3.5414,9.6191,0.6887,-0.761,0.6648
