Timestamp,ax,ay,az,gx,gy,gz
1764312163090,1.882,5.9169,7.5739,-0.4117,-0.0935,-0.3123
1764312163100,1.882,5.9169,7.5739,-0.2921,-0.3552,-0.2555
1764312163110,0.2136,5.1416,8.616,-0.2921,-0.3552,-0.2555
1764312163120,0.2136,5.1416,8.616,0.1582,-0.6132,0.1597
1764312163130,0.0257,4.9101,8.3653,0.1582,-0.6132,0.1597
1764312163140,0.0257,4.9101,8.3653,0.1582,-0.6132,0.1597
1764312163150,0.7047,4.6935,8.1296,0.6581,-1.4113,0.5206
1764312163160,0.7047,4.6935,8.1296,0.6581,-1.4113,0.5206
1764312163170,1.8221,4.6947,7.9585,1.6814,-3.2458,0.5137
1764312163180,1.8221,4.6947,7.9585,1.6814,-3.2458,0.5137
1764312163190,1.8221,4.6947,7.9585,3.8561,-7.2482,0.0437
1764312163200,3.0784,5.2816,8.214,3.8561,-7.2482,0.0437
1764312163210,3.0784,5.2816,8.214,7.2806,-12.7237,-0.702
1764312163220,3.8172,5.6459,5.9234,7.2806,-12.7237,-0.702
1764312163230,3.8172,5.6459,5.9234,10.3826,-17.7465,-1.4117
1764312163240,6.1322,7.55,1.7671,10.3826,-17.7465,-1.4117
1764312163250,6.1322,7.55,1.7671,10.3826,-17.7465,-1.4117
1764312163260,7.3831,8.6973,3.213,12.2034,-20.5105,-2.603
1764312163270,7.3831,8.6973,3.213,12.2034,-20.5105,-2.603
1764312163280,2.059,4.4285,5.0644,11.9601,-18.322,-4.0203
1764312163290,2.059,4.4285,5.0644,11.9601,-18.322,-4.0203
1764312163300,-7.9011,-1.0164,1.9143,8.9883,-10.6135,-3.8243
1764312163310,-7.9011,-1.0164,1.9143,8.9883,-10.6135,-3.8243
1764312163320,-7.9011,-1.0164,1.9143,3.1968,1.4374,-1.4227
1764312163330,-8.1655,-0.7944,-13.9202,3.1968,1.4374,-1.4227
1764312163340,-8.1655,-0.7944,-13.9202,-1.2523,6.3321,-0.1069
1764312163350,-1.9125,2.8128,-22.2467,-1.2523,6.3321,-0.1069
1764312163360,-1.9125,2.8128,-22.2467,-1.2523,6.3321,-0.1069
1764312163370,-2.6273,1.7737,-12.0885,-1.5713,2.1805,-0.5157
1764312163380,-2.6273,1.7737,-12.0885,-1.5713,2.1805,-0.5157
1764312163390,-3.3805,1.5141,-6.5264,-0.047,-0.1658,-0.2931
1764312163400,-3.3805,1.5141,-6.5264,0.5945,0.8277,0.2491
1764312163410,-1.4991,2.8044,-10.4004,0.5945,0.8277,0.2491
1764312163420,-1.4991,2.8044,-10.4004,0.5945,0.8277,0.2491
1764312163430,1.6594,4.5129,-16.6875,-0.5528,3.343,0.6296
1764312163440,1.6594,4.5129,-16.6875,-0.5528,3.343,0.6296
1764312163450,5.2032,6.8004,-19.4501,-2.7897,5.7974,0.6579
1764312163460,5.2032,6.8004,-19.4501,-2.7897,5.7974,0.6579
1764312163470,5.2032,6.8004,-19.4501,-5.2104,7.9919,0.3183
1764312163480,6.1496,7.3478,-16.4184,-5.2104,7.9919,0.3183
1764312163490,6.0042,7.3591,-12.3314,-7.389,10.9849,0.0913
1764312163500,6.0042,7.3591,-12.3314,-7.389,10.9849,0.0913
1764312163510,6.0042,7.3591,-12.3314,-8.9171,13.5073,-0.2158
1764312163520,6.6634,7.6104,-7.663,-8.9171,13.5073,-0.2158
1764312163530,6.6634,7.6104,-7.663,-9.2853,15.0178,-0.7344
1764312163540,7.6702,7.4668,-3.283,-9.2853,15.0178,-0.7344
1764312163550,7.6702,7.4668,-3.283,-9.2853,15.0178,-0.7344
1764312163560,8.2301,6.6407,0.2124,-8.6818,15.548,-1.3621
1764312163570,8.2301,6.6407,0.2124,-8.6818,15.548,-1.3621
1764312163580,6.2471,5.5113,2.1374,-7.1407,14.6521,-2.0386
1764312163590,6.2471,5.5113,2.1374,-7.1407,14.6521,-2.0386
1764312163600,0.2393,3.3751,1.1474,-4.7739,11.5017,-2.5696
1764312163610,0.2393,3.3751,1.1474,-4.7739,11.5017,-2.5696
1764312163620,0.2393,3.3751,1.1474,-1.9019,5.5233,-2.6359
1764312163630,-7.1468,0.3655,0.8889,-1.9019,5.5233,-2.6359
1764312163640,-7.1468,0.3655,0.8889,0.3957,-0.5093,-1.688
1764312163650,-8.8265,-0.195,3.3691,0.3957,-0.5093,-1.688
1764312163660,-8.8265,-0.195,3.3691,1.2668,-3.3017,-0.3905
1764312163670,-4.5176,2.0082,6.7496,1.2668,-3.3017,-0.3905
1764312163680,-4.5176,2.0082,6.7496,1.0563,-2.9848,0.1707
1764312163690,-0.3224,4.8395,8.4006,1.0563,-2.9848,0.1707
1764312163700,-0.3224,4.8395,8.4006,1.0563,-2.9848,0.1707
1764312163710,0.8901,6.0281,8.4353,0.2437,-1.1872,-0.0362
1764312163720,0.8901,6.0281,8.4353,0.2437,-1.1872,-0.0362
1764312163730,-0.3434,5.9725,8.0435,-0.4281,0.2275,-0.3167
1764312163740,-0.3434,5.9725,8.0435,-0.4281,0.2275,-0.3167
1764312163750,-1.3238,5.7829,8.1374,-0.5015,0.328,-0.3253
1764312163760,-1.3238,5.7829,8.1374,-0.5015,0.328,-0.3253
1764312163770,-1.3238,5.7829,8.1374,-0.0409,-0.4615,-0.1823
1764312163780,-1.4913,5.5669,8.0608,-0.0409,-0.4615,-0.1823
1764312163790,-1.4913,5.5669,8.0608,0.3416,-1.164,0.0324
1764312163800,-0.6479,5.6453,8.0435,0.3416,-1.164,0.0324
1764312163810,-0.6479,5.6453,8.0435,0.4392,-1.3628,0.191
1764312163820,0.6377,5.8911,8.1894,0.4392,-1.3628,0.191
1764312163830,0.6377,5.8911,8.1894,0.4392,-1.3628,0.191
1764312163840,1.9304,6.2632,8.077,0.3358,-1.1561,0.2069
1764312163850,1.9304,6.2632,8.077,0.3358,-1.1561,0.2069
1764312163860,2.8588,6.542,8.1691,0.0118,-0.5931,0.0417
1764312163870,2.8588,6.542,8.1691,0.0118,-0.5931,0.0417
1764312163880,2.8588,6.542,8.1691,-0.2645,0.0609,-0.2439
1764312163890,2.9892,6.1603,8.8295,-0.2645,0.0609,-0.2439
1764312163900,2.9892,6.1603,8.8295,-0.1605,0.1594,-0.476
1764312163910,1.5667,5.5436,9.7645,-0.1605,0.1594,-0.476
1764312163920,1.5667,5.5436,9.7645,0.237,0.6452,-0.2752
1764312163930,0.0987,5.9085,6.469,0.237,0.6452,-0.2752
1764312163940,0.0987,5.9085,6.469,0.1289,0.0788,-0.0296
1764312163950,-0.4146,5.9055,6.0233,0.1289,0.0788,-0.0296
1764312163960,-0.4146,5.9055,6.0233,0.1289,0.0788,-0.0296
